0.696481	-0.640772	0.271528
0.753017	-0.58643	-0.243918
-0.69531	0.382196	-0.576626
-0.458281	0.805503	-0.323532
-0.369652	0.826788	-0.381022
-0.772509	0.297203	-0.526863
-0.667312	0.099621	-0.715492
-0.551488	0.0278591	0.812617
-0.614544	0.273144	0.714799
-0.207187	-0.286427	0.91612
-0.759189	-0.533637	-0.325545
-0.465919	-0.860926	-0.0931825
-0.883408	-0.415462	0.0858013
0.0474852	-0.892101	0.412654
-0.639564	-0.407906	0.623514
-0.704525	-0.658401	-0.19585
-0.086121	-0.973667	0.119013
0.0736151	-0.869319	0.456504
0.136162	-0.519619	0.822793
-0.440374	-0.771405	0.422723
-0.752516	-0.627824	0.0785928
0.221423	-0.54492	0.788332
0.58106	-0.793564	-0.0486369
0.845484	-0.504485	0.0236285
-0.504594	0.839749	-0.0432291
-0.697692	0.59914	-0.343704
-0.686624	0.413125	-0.563876
0.0703441	0.141299	-0.971559
0.27055	0.0565242	-0.943673
-0.973468	-0.0418743	-0.0583496
-0.689068	0.0423744	0.68559
-0.554019	-0.57602	0.573478
-0.772569	-0.550568	-0.257037
-0.804873	-0.345492	0.436108
-0.787205	-0.574695	-0.114838
-0.218515	-0.942095	0.179888
-0.4412	-0.794368	-0.37968
0.382829	-0.907529	0.0033629
0.665482	-0.723528	-0.0616587
-0.674589	-0.694922	-0.17054
-0.449615	-0.606625	0.624912
-0.452254	-0.448532	0.744823
-0.766044	-0.531792	-0.313674
0.0218513	-0.515901	0.837014
0.512935	-0.718937	0.435127
-0.710308	0.509357	-0.447254
-0.678157	0.692285	0.102151
-0.754031	0.388956	-0.495062
-0.89477	0.138616	-0.372469
-0.734769	-0.345153	-0.555652
-0.916091	-0.0959493	0.336273
-0.885485	-0.299784	0.295066
-0.63355	-0.703921	0.265973
-0.629131	-0.575522	0.48735
-0.843974	-0.487641	0.0880984
-0.652505	-0.625471	0.384847
0.21	-0.909044	0.314859
0.358537	-0.880071	-0.258638
0.245644	-0.836599	0.456878
0.724903	-0.562109	-0.359372
-0.127801	-0.892272	0.396307
-0.53913	-0.554862	0.602539
-0.529629	-0.739054	0.374215
-0.747457	-0.530127	0.356563
-0.267667	-0.919274	0.226588
-0.712344	-0.670329	0.0925033
-0.650797	0.719822	-0.127741
-0.837524	0.316464	-0.377696
-0.791444	0.261419	-0.517279
-0.96096	0.0930313	0.125889
-0.930487	-0.241508	0.187251
-0.35473	-0.701886	0.59214
-0.808168	-0.334473	-0.448842
-0.761034	-0.357574	0.502277
0.466093	-0.85999	-0.111834
-0.78687	-0.321372	0.476059
-0.766228	-0.609485	0.0663811
-0.564394	-0.786753	0.177835
-0.176231	-0.833751	0.492924
-0.284099	-0.897703	0.287113
-0.744998	-0.637748	-0.0781796
0.514624	-0.757077	-0.364068
-0.0957401	-0.969156	0.146269
-0.702761	-0.685387	0.0703793
-0.16594	-0.97056	-0.0104198
-0.73794	-0.651153	-0.00994723
0.702474	-0.531552	-0.441019
-0.695112	0.606276	-0.317191
-0.825599	0.314257	-0.400849
-0.930626	0.0740463	-0.288913
-0.847397	-0.0647555	-0.49394
-0.907511	-0.376399	-0.00663405
-0.492979	-0.585141	0.616286
-0.731848	-0.655364	0.0496994
-0.362565	-0.910568	0.0879288
-0.505905	-0.642521	0.544378
-0.558601	-0.541827	0.598305
-0.480709	-0.848698	0.127674
-0.484488	-0.820882	0.243513
-0.0582185	-0.53533	0.822543
-0.363523	-0.903103	-0.14534
-0.526829	-0.813682	0.169849
-0.724342	-0.630378	-0.21275
-0.609224	-0.740026	0.222724
-0.569488	-0.726943	0.338662
-0.478563	-0.75527	0.409751
0.694426	-0.582445	-0.386184
-0.511219	0.808476	0.146515
-0.816955	0.514828	-0.104068
-0.886077	0.122894	-0.398231
-0.967591	0.071177	-0.141319
-0.78096	-0.536485	-0.264004
-0.86469	-0.133134	0.423917
-0.595181	-0.749294	-0.229934
-0.673546	-0.447099	-0.562019
-0.0299564	-0.735699	0.65223
-0.715796	-0.223395	0.613132
-0.436591	-0.882094	0.0148777
-0.600419	-0.60641	0.486155
-0.373018	-0.845993	0.336661
-0.6014	-0.702797	0.33288
-0.734835	-0.558233	-0.342456
-0.77374	-0.594228	0.123566
-0.673632	-0.7165	-0.0372092
0.544385	-0.438014	-0.694565
-0.602964	0.77185	0.0590689
-0.798919	0.358607	-0.431915
-0.729626	0.264201	-0.60387
-0.880631	-0.00603492	-0.432803
-0.0680908	-0.486489	0.851754
-0.26802	-0.476989	0.815785
-0.842749	-0.358997	0.352517
-0.488822	-0.404636	0.750876
-0.384257	-0.5871	0.687914
-0.418888	-0.426197	0.780562
-0.751615	-0.628704	0.0726052
-0.403218	-0.636684	0.630269
0.225102	-0.956041	-0.07431
0.219747	-0.956989	0.0698092
-0.894815	-0.394424	-0.070152
-0.830429	-0.453543	-0.269063
-0.780957	0.430755	-0.369428
-0.84841	0.232573	-0.427327
-0.897507	0.284753	-0.196061
-0.863274	-0.0663818	-0.461819
-0.933024	-0.128145	-0.258922
-0.909028	-0.223077	-0.289626
-0.506506	-0.355835	0.762533
-0.435046	-0.260553	0.838915
-0.318829	-0.782352	0.503464
-0.391363	-0.554319	0.710202
-0.549353	-0.644039	0.500605
-0.101259	-0.977208	-0.0657187
-0.342996	-0.732678	0.559133
-0.155391	-0.706269	0.66772
-0.0292953	-0.903912	0.388982
-0.718809	-0.560082	-0.371972
0.493323	-0.837844	-0.158504
-0.828705	0.362571	-0.340847
-0.608464	0.183421	-0.751154
-0.336148	-0.350208	-0.855985
-0.654995	-0.0254889	-0.733211
-0.659944	-0.402525	-0.609511
-0.849884	-0.283845	-0.402711
-0.0277851	-0.710463	0.681201
-0.0743165	-0.612842	0.765459
-0.632032	-0.444015	0.607933
-0.770017	-0.607506	0.0417125
0.262792	-0.923704	-0.215192
0.712446	-0.672658	0.0986627
0.128449	-0.768692	0.600945
0.0443569	-0.863215	0.470594
-0.180635	-0.502905	0.824879
0.632063	-0.642002	-0.39827
-0.470674	0.852618	0.00635198
-0.790088	0.52108	-0.22706
-0.813256	0.546164	-0.00920409
-0.872587	0.34268	-0.289128
-0.209959	0.193689	0.93984
-0.675751	0.0606407	0.707479
0.0351573	-0.453353	0.871682
-0.434803	-0.0329133	0.872703
0.323793	-0.909123	0.196594
-0.179847	-0.22064	0.937937
0.724056	-0.502912	-0.439675
-0.18747	-0.335642	0.903261
0.447694	-0.84752	-0.226987
-0.418647	-0.1201	0.871999
0.564555	-0.800502	-0.102751
0.221225	0.957608	-0.0429945
-0.45714	0.75226	0.35504
-0.206428	0.732717	0.619953
-0.219435	0.630494	0.716767
-0.584973	0.52013	0.577221
-0.192709	-0.0308634	0.962459
-0.622387	-0.033966	0.759801
-0.41041	-0.144264	0.878028
-0.464906	0.0849502	0.857281
0.327363	-0.817665	0.438667
-0.233732	-0.0545354	0.9528
0.222785	-0.74099	0.609077
-0.110674	-0.269847	0.9384
-0.0838664	-0.211606	0.956131
0.918369	-0.00374684	-0.356487
0.494164	0.703113	0.479137
-0.173518	0.638695	0.722663
-0.478825	0.275964	0.808774
-0.418121	0.178534	0.865566
-0.286236	0.233314	0.903187
0.914046	-0.211301	-0.300359
0.105778	-0.0609197	0.974619
0.418515	0.34972	0.818215
-0.376224	-0.397195	0.8173
-0.843139	-0.314496	0.398294
0.732733	-0.373277	-0.542516
0.735194	-0.454915	-0.472254
-0.255708	0.0724585	0.946399
0.799129	-0.552851	-0.161609
0.894007	-0.326552	-0.254277
0.345585	0.849791	0.349147
0.601444	0.754836	0.188392
0.83725	0.51714	0.0360215
0.80332	0.470072	0.321449
0.312333	0.930828	0.0195458
0.222502	0.901015	0.317537
0.874478	0.452436	-0.00529494
0.638261	0.743405	0.0897718
0.501272	0.709637	0.457683
0.356167	0.873287	0.268798
0.55774	0.809255	-0.0499386
-0.0965809	0.874671	0.406622
0.798551	-0.115616	-0.565227
0.879064	0.414108	-0.160081
0.751158	-0.0266417	-0.636548
0.875222	0.438025	0.109527
0.683293	-0.330425	-0.628095
0.868616	0.391374	-0.25028
0.939963	0.221406	-0.194335
0.810236	0.558414	-0.0339717
0.763092	0.571742	-0.24572
0.657831	0.689915	0.245436
-0.0975236	0.964127	0.13278
0.703145	0.687843	0.0390976
0.81292	-0.337192	-0.442779
0.512327	0.805666	0.233156
0.735801	0.605735	0.245928
0.429543	0.837689	0.285034
0.892331	0.362844	-0.205523
0.904311	0.338656	0.188823
0.924291	-0.175921	-0.292069
0.260179	0.938106	0.131287
0.923488	0.140295	-0.31304
0.943378	0.223465	-0.173628
0.508043	0.819101	-0.195697
0.957601	0.216758	-0.0800271
0.935798	0.299029	-0.0689247
0.894168	0.403919	0.0839158
0.598589	0.777718	0.0584472
0.280258	0.717869	0.610645
0.429902	0.883223	0.0553653
0.906668	-0.190406	-0.334778
0.753882	0.606478	-0.18146
0.613685	0.768837	-0.020841
0.400187	0.829871	0.338354
0.872256	-0.0390751	-0.455759
0.322618	0.802058	0.466666
0.878788	-0.137458	-0.423411
0.442341	0.867575	0.136144
0.91355	0.176249	-0.323514
0.92051	0.304611	-0.173595
0.556782	0.773879	0.245716
0.47398	0.742651	-0.439616
0.716901	0.646634	-0.193659
0.714491	0.673688	-0.0630945
0.923949	0.263947	-0.21584
0.92852	0.297793	-0.133998
0.798747	0.552104	-0.163789
0.567647	0.801433	0.0522248
0.78191	0.546992	0.242179
0.583556	0.717162	0.336287
0.390344	0.655598	0.617969
0.842835	-0.215672	-0.462212
0.767924	0.616227	0.0175176
0.715892	0.675693	-0.005688
0.799315	0.522758	-0.240945
0.782151	0.454898	-0.389262
0.539313	0.820208	-0.0682272
0.967888	0.148456	-0.106927
0.830904	0.510003	-0.137896
0.967692	0.181874	-0.0172247
0.58689	0.781201	0.118198
0.290533	0.835167	0.426626
0.879689	0.266059	0.353945
0.927908	0.228146	0.23846
0.959167	0.214277	-0.0624275
0.660155	0.685318	0.249637
0.892607	0.415392	-0.00836276
-0.536827	0.400324	-0.719999
0.61728	-0.282717	-0.713905
0.374189	0.143906	-0.899654
0.841315	0.409997	-0.303937
0.245929	0.922486	0.233272
0.860233	0.478649	-0.013795
0.443957	0.862557	0.157304
0.525002	0.832361	0.00632532
0.262485	0.933324	0.1553
-0.181368	0.924465	0.25482
0.80613	0.521912	-0.217852
0.933597	0.247252	-0.192276
0.964936	0.172905	-0.0943323
0.108519	0.888331	0.395963
0.832926	0.397265	0.34316
0.658138	0.413086	0.60356
0.756462	0.49124	0.394324
0.576246	0.632501	0.479704
0.0611631	0.842269	0.493666
0.177335	0.292926	0.919876
0.476897	0.180472	0.84179
-0.337475	0.0855152	-0.921295
-0.0230127	0.643888	-0.74351
-0.166727	0.529452	-0.812806
-0.569171	0.395308	-0.697057
-0.0543383	0.973851	0.0787357
0.208	0.921896	0.270515
-0.0811524	0.920042	0.321314
0.110045	0.955258	0.195239
-0.41246	0.822316	0.177878
-0.109089	0.950978	0.201939
0.10917	0.890075	0.397764
0.655767	0.565822	-0.468001
0.919967	0.348035	0.0504832
0.974097	-0.0418635	0.139691
0.849791	-0.28333	-0.409923
0.973329	0.10584	-0.104015
0.817042	0.427087	-0.345982
0.976128	-0.103214	-0.0829066
0.693996	0.15029	0.680938
0.491396	0.459634	0.717631
0.294135	0.653672	0.672518
0.149971	0.568092	0.787098
0.794061	-0.36119	-0.457812
-0.465855	0.578235	-0.644471
0.0191061	0.765288	-0.618037
-0.546479	0.280863	-0.768754
0.407006	0.685423	-0.578096
0.394496	0.879213	-0.196798
0.712461	0.594373	0.328658
-0.118904	0.925843	0.288448
0.10667	0.952189	0.213514
0.154024	0.858587	0.444127
-0.361395	0.848879	0.262128
-0.716158	0.12093	-0.661909
-0.701864	0.642705	-0.219161
0.918181	0.335683	-0.118548
0.876171	0.439191	0.0970125
0.940169	-0.220967	-0.193503
0.958882	0.213069	0.0668314
0.47328	0.0977087	0.857682
0.874058	-0.0787048	-0.447242
0.932374	0.238084	0.209622
0.893824	0.0206041	0.411895
-0.201371	0.581407	0.730761
0.92304	-0.335839	-0.0722151
0.450215	0.109132	0.867203
0.811909	-0.300515	-0.470223
-0.724295	0.491469	-0.429394
-0.0805407	0.835735	-0.513603
0.170251	0.968745	-0.00900778
0.477409	0.84512	-0.156676
0.72701	0.636982	-0.187257
0.679168	0.691811	-0.170523
-0.0178172	0.866407	0.45144
-0.343367	0.776472	0.277899
